代码,名称,多因子等级,多因子评分,推荐等级,推荐评分,信号确认分,总市值(亿),流通市值(亿),PE(TTM),市净率,换手率%,筹码平均成本,筹码集中度%,90%成本区间宽度%,现价相对筹码成本%,筹码集中度分,成本贴合分,估值分,换手率分,市值分,估值日期,数据截至,最新收盘,前低日期,前低价,本次低日期,本次低价,DIF抬高,MACD柱抬高,当前DIF,当前DEA,当前MACD柱,站上MA20,站上MA60,距背离低点%,近5日/20日均量,最新成交额(亿),强度分位,原综合分
300969,恒帅股份,A,74.6,A,83.85,5,133.02,63.44,82.87188242,7.48844712,2.7228256841835714,91.25134069483735,39.2425185810769,48.32037168019699,-11.179387192734701,56.2,46.4,40.7,97.3,100.0,2026-09-18,2026-09-18,81.05,2026-06-26,89.6,2026-09-11,75.75,3.005149049107274,3.192276969620972,0.3655579207503194,0.2915894321496733,0.1479369772012921,True,False,6.9966996699669926,0.6735833565696936,1.73,0.841,129.15538446811723
601877,正泰电器,A,74.51,B,77.3,4,542.83,542.83,10.70529633,1.17984706,0.7774705073266726,29.630417547891195,49.70049080306978,43.047329115980425,-14.74976699476932,73.9,31.0,90.4,77.1,87.9,2026-09-18,2026-09-18,25.26,2026-06-08,25.37,2026-09-02,24.89,1.5020983800264671,0.6190807389258655,-0.1244943166391436,-0.0542310819989248,-0.1405264692804377,False,True,1.4865407794294938,0.6983129125999186,4.22,0.819,126.47928470155315
603701,德宏股份,A,74.39,B,77.96,5,52.06,52.06,376.1140893,6.46755801,1.1234613724362221,21.688094056452837,55.522473526856906,36.92327070310341,-8.152371766050948,81.4,59.3,20.0,91.7,100.0,2026-09-18,2026-09-18,19.92,2026-06-26,20.81,2026-09-11,19.0,0.8370382917089891,0.3514086165584586,0.0350822491971634,0.0575582922370289,-0.0449520860797311,True,True,4.842105263157904,0.7605581405236488,0.58,0.757,122.66101431526238
002233,塔牌集团,A,74.08,B,62.43,4,83.72,83.68,20.0233858,0.7145485,1.202600417117788,8.151160062614126,59.20126527156591,26.567559987555235,-12.773151976115404,88.9,39.5,95.0,92.0,100.0,2026-09-18,2026-09-16,7.11,2026-06-11,7.4,2026-09-07,7.02,0.2044724797723924,0.0746067199016058,-0.0527934878950082,-0.0546408109172945,0.0036946460445726,False,False,1.2820512820512928,1.0297800199089424,1.0,0.606,110.42760238256676
002654,万润科技,A,73.66,B,76.11,5,120.29,120.28,257.30637901,7.59228549,4.44571800919666,15.455421332781638,53.736449258824045,48.3038574260464,-7.928747501580336,77.9,60.6,20.0,96.7,100.0,2026-09-18,2026-09-18,14.23,2026-06-08,14.052,2026-09-03,13.3,0.2086890986211287,0.7626470085669439,0.0652036654238337,0.0125925350641735,0.1052222607193203,True,False,6.992481203007516,0.7323221363012514,5.35,0.73,120.59328783906189
605222,起帆电缆,A,73.35,A,87.21,4,92.45,92.45,45.42554864,1.93288325,1.4575168318527554,24.822565045308266,26.0147540056858,79.7825179193338,-9.799813358805343,20.8,52.3,64.7,92.9,100.0,2026-09-18,2026-09-18,22.39,2026-06-29,21.51,2026-09-08,20.75,2.3651285264592943,0.9104938053654726,0.6596367962990719,0.6014217539406962,0.1164300847167514,True,True,7.903614457831328,0.9194081921099088,1.35,0.96,158.29749651248156
603416,信捷电气,A,72.49,B,63.1,5,73.54,65.38,26.07004353,2.73387053,1.075558388868139,55.012318183179,56.935266802730425,31.696733502818176,-14.837255459768596,84.5,30.7,92.0,91.5,100.0,2026-09-18,2026-09-18,46.85,2026-07-29,46.07,2026-09-11,45.0,1.4263766227691193,1.822316693382504,-0.5978599996796063,-0.6947987948402835,0.1938775903213543,True,False,4.111111111111114,0.7344541903358279,0.7,0.544,106.30294357819729
688628,优利德科技,A,72.03,A,94.69,5,90.38,90.38,46.77988802,6.8117461,410.50773604109185,75.1400398449888,27.805364067522564,91.17339979976255,7.0135179138618,28.3,67.9,63.8,20.0,100.0,2026-09-18,2026-09-18,80.41,2026-06-08,75.49,2026-08-31,75.01,2.397334824921117,5.925966667811551,0.5850406332723992,1.0269154315828335,-0.883749596620869,True,True,7.199040127982924,0.9253503260703232,371.0,0.996,293.69188078838937
600930,华电新能源集团,A,70.94,A,98.14,6,1656.06,426.5,34.05849295,1.49309237,1.9759726169427196,5.664666273980024,23.227425134593588,54.946398871712134,-29.916436238517228,15.0,20.0,72.3,94.7,58.3,2026-09-18,2026-09-18,3.97,2026-07-27,4.08,2026-09-03,3.88,0.1591093738285023,0.0290686233429092,-0.0590926396352418,-0.0827816416450281,0.0473780040195727,True,False,2.319587628865987,1.4553312173655415,8.43,0.973,165.94320556179596
002130,沃尔核材,A,70.53,A,79.78,4,239.94,197.88,20.81953562,2.6100432,3.4729002773784066,24.063079007836773,26.031576163277144,63.28221464101181,-29.061447230253833,21.2,20.0,94.6,99.9,100.0,2026-09-18,2026-09-16,17.07,2026-06-30,17.096,2026-09-02,16.3,0.8264806189769658,0.3586538640825466,0.0861365621091891,0.0636373062885096,0.0449985116413591,True,True,4.723926380368095,1.5216728705622578,6.84,0.854,131.09982685957132
601226,华电科工,A,70.26,A,88.19,5,76.36,76.36,42.65448234,1.72688721,0.7307371205732597,8.883343434884582,27.848844673857343,66.38303880561548,-26.041359898348205,29.2,20.0,66.5,75.4,100.0,2026-09-18,2026-09-18,6.57,2026-06-11,6.722,2026-09-08,6.42,0.611830911185149,0.1457719239200978,0.0642911334622455,0.079715018545861,-0.030847770167231,True,True,2.3364485981308465,0.7597071103178096,0.56,0.903,137.48240250271564
002838,道恩股份,A,70.09,B,69.6,5,120.75,106.17,35.32563699,3.14828859,0.939664775221433,28.497532995715797,40.55599357117149,42.34991397664502,-11.430929814891421,58.8,45.3,71.4,82.8,100.0,2026-09-18,2026-09-18,25.24,2026-08-04,24.36,2026-09-11,23.57,1.359371788401976,1.1644371657253427,-0.3295248251111218,-0.4580908991999746,0.2571321481777056,True,False,7.085277895630031,0.7184225311030715,1.0,0.637,112.48723855351317
603305,旭升集团,A,69.97,B,69.91,5,128.51,128.51,31.95279322,1.38285738,1.9292407142134198,15.195117829270435,43.826857554980975,60.40287373050308,-26.81859973089853,64.6,20.0,73.7,94.5,100.0,2026-09-18,2026-09-18,11.12,2026-06-29,11.37,2026-09-02,11.11,0.7020096480660101,0.3681449355288615,-0.2051711365832105,-0.1886325900405264,-0.0330770930853681,True,False,0.0900090009000881,1.0341453000783585,2.48,0.642,112.781261265666
002204,大连重工,A,69.66,B,64.03,5,107.58,107.58,16.76618583,1.34012217,2.561772171061625,6.443325053301818,39.34456969705133,38.79117691557069,-14.174747444004755,56.6,33.5,93.4,96.7,100.0,2026-09-18,2026-09-16,5.53,2026-06-08,5.456,2026-09-03,5.14,0.202306453953466,0.0490493878888775,0.0771234999173389,0.0361858371918829,0.0818753254509119,True,True,7.587548638132308,2.392608890432604,2.74,0.558,107.06845131771468
003019,宸展光电,B,79.13,B,81.59,3,48.73,47.62,27.9343146,2.86577192,1.6352457720962859,32.08469529583035,47.65313468357479,61.32193260802994,-14.16468273713345,71.2,33.6,91.0,93.5,99.2,2026-09-18,2026-09-18,27.54,2026-06-15,30.31,2026-09-08,26.51,1.8071990291788609,2.775442759912699,0.611670295057035,0.6522223943509776,-0.0811041985878853,True,True,3.8853262919652862,0.6290881112570216,0.78,0.951,154.98683428148715
600736,苏州高新,B,78.55,B,76.02,3,75.29,75.29,12.93163192,0.95714015,1.5051165428573252,7.393220520310609,52.71672440704669,51.45971050769268,-11.540579886216662,76.1,44.8,91.5,93.0,100.0,2026-09-18,2026-09-18,6.54,2026-06-02,6.842,2026-09-02,6.62,0.2025249394826991,0.5039997588913685,-0.0682031294109553,-0.0295868749965717,-0.077232508828767,False,False,-1.2084592145015116,0.5484554699739665,1.13,0.872,133.2754126632485
000029,深深房Ａ,B,77.04,B,82.52,3,225.3,198.57,-1936.91082811,6.30296154,0.6784761007558935,23.707611585158606,58.44840695479483,40.26906785997435,-6.063924153618993,86.7,75.5,20.0,73.5,100.0,2026-09-18,2026-09-18,22.27,2026-06-08,21.865,2026-09-01,21.58,0.0466855274355531,0.8991945689390837,-0.1959170740875322,-0.0734917039685648,-0.2448507402379348,False,True,3.1974050046339264,0.8499309474874672,1.35,0.965,158.4091407330991
002438,江苏神通,B,74.4,B,67.35,3,68.31,63.11,23.92309273,1.81222597,0.9343955313900797,15.587496537242188,58.00060885593443,38.20337001569647,-13.648737833936952,86.3,35.8,93.0,82.7,100.0,2026-09-18,2026-09-18,13.46,2026-06-26,14.09,2026-09-02,13.54,0.5234908715751398,0.177713801398799,-0.1245181319964583,-0.0601033030444568,-0.1288296579040029,False,False,-0.5908419497784217,0.5426618753564355,0.59,0.748,121.610517885483
301631,壹连科技,B,69.63,B,56.86,4,79.76,27.17,27.89271779,3.06565171,5.283472171381129,70.84602769981507,51.81840441827074,49.59324722579098,-12.034588214234232,75.2,42.7,91.1,93.8,100.0,2026-09-18,2026-09-18,62.32,2026-06-29,67.48,2026-09-02,59.53,2.2473060256233452,1.3064314339062435,-0.8707419444167712,-0.7445670083463342,-0.2523498721408741,True,False,4.686712581891482,0.6412908632319232,1.44,0.527,105.51226432305496
600452,涪陵电力,B,69.25,B,75.22,6,139.98,139.98,32.31591325,2.44740735,2.3304542318642536,11.300386383926424,31.97358456272759,49.65526017594561,-19.38328752229227,39.4,25.6,73.4,95.9,100.0,2026-09-18,2026-09-18,9.11,2026-06-10,10.067,2026-09-07,8.955,0.4162526406987918,0.6806245325971871,-0.079420166587246,-0.0978739476258064,0.0369075620771207,True,False,1.7308766052484574,1.3839704069050554,3.26,0.646,112.91636109827074
603166,福达股份,B,68.93,B,65.31,6,71.22,70.48,21.75504251,2.60351941,1.5379603992247046,14.322303511482295,39.40723608797605,60.44320254551637,-22.98724858639416,57.5,22.0,94.1,93.1,100.0,2026-09-18,2026-09-18,11.03,2026-06-05,11.75,2026-08-31,10.72,0.2628959336907357,0.4412680953750296,-0.1116729392402398,-0.1158381090466849,0.0083303396128903,True,False,2.8917910447761073,0.7541830738328508,1.08,0.504,104.90924822010444
300900,广联航空,B,68.56,A,88.5,5,77.24,60.51,-54.99201102,3.97528616,3.636626251455022,34.6469360170168,28.82845684032478,74.92006061537512,-31.970896392039904,31.9,20.0,20.0,99.5,100.0,2026-09-18,2026-09-18,23.57,2026-06-24,30.01,2026-09-11,22.4,1.7303839672079064,0.4621825599298321,-0.3989569335490479,-0.5230071381074696,0.2481004091168432,True,False,5.223214285714294,0.6753898447629393,2.2,0.907,138.42845379793442
002472,双环传动,B,68.32,B,46.37,5,307.95,274.25,24.22882509,2.96334579,1.9055762766319397,41.157272910007805,72.84070410578569,29.11915745750661,-11.971815821669008,96.5,43.0,92.9,94.4,99.5,2026-09-18,2026-09-18,36.23,2026-08-25,34.96,2026-09-11,34.13,0.2421151159031254,0.5801810777779641,-0.4088155240571964,-0.5087329091356754,0.1998347701569578,True,False,6.152944623498372,0.928811377811104,5.23,0.305,90.04502059011635
000065,北方国际,B,68.09,B,58.98,3,113.59,104.16,15.33963728,1.02026967,1.4630636868714966,12.008232585650076,46.35113645891024,49.118237856556604,-18.555874644806845,69.0,26.4,92.7,92.9,100.0,2026-09-18,2026-09-18,9.78,2026-06-11,10.743,2026-09-11,9.32,0.4412112243418704,0.0446701385546909,0.0388306872135757,0.060197461337669,-0.0427335482481866,False,True,4.935622317596557,0.525773446582022,1.52,0.628,111.5632155300298
300809,华辰装备,B,68.08,A,78.94,6,62.27,36.98,26.98844861,3.33643954,2.585052016907753,32.79480554843173,22.11144959502402,60.72386192155059,-25.110091097416266,11.5,20.0,91.5,96.8,100.0,2026-09-18,2026-09-18,24.56,2026-06-29,25.23,2026-09-11,22.77,2.1356809938840016,1.3286391623413851,-0.159040199788798,-0.2361748779818515,0.154269356386107,True,True,7.861220904699162,0.9035541139929628,0.96,0.699,117.99461375285392
600879,航天电子,B,67.38,A,86.95,5,485.66,485.66,517.3306678,2.32889923,2.9059169931017848,20.86190034846225,29.82231809383767,82.18720806699405,-29.440752021016024,36.3,20.0,20.0,97.9,90.2,2026-09-18,2026-09-18,14.72,2026-06-26,18.049,2026-09-11,14.1,0.2294676696294164,0.2428818854027628,-0.3040503482339041,-0.4135119214970628,0.2189231465263175,True,False,4.397163120567383,1.06745076963313,14.11,0.885,134.97924927196073
300565,科信技术,B,67.19,B,79.12,3,24.77,22.64,-31.32048028,4.85911591,3.878966006660367,12.573610843654247,43.81819613073562,50.289148326416225,-21.104604529680458,64.2,23.9,20.0,98.7,77.0,2026-09-18,2026-09-18,9.92,2026-06-10,11.44,2026-09-04,9.88,0.6584248469637597,0.4956687156159459,0.0506453044410122,0.0873173047264903,-0.0733440005709563,False,True,0.404858299595133,1.331713564402284,0.88,0.916,139.81317689177007
000006,深振业Ａ,B,67.03,B,78.63,6,95.31,95.31,-142.22717999,1.80997928,1.10660406082705,9.269807808848755,38.82926181594401,72.4442727777075,-23.8387661795892,55.8,21.2,20.0,91.6,100.0,2026-09-18,2026-09-18,7.06,2026-06-29,7.08,2026-09-03,6.94,0.5693445967496809,0.0495671450924325,-0.0394668815457581,-0.008106685641861,-0.0627203918077941,True,True,1.7291066282420635,0.6171015309435008,1.05,0.695,117.94198745602168
688122,西部超导,B,66.58,A,85.35,4,325.09,325.09,50.92068872,4.49949461,104.42640826654255,68.30237540887224,37.941084163563524,60.54574841502629,-26.737540677831273,54.9,20.0,61.0,20.0,98.4,2026-09-18,2026-09-18,50.04,2026-06-26,52.68,2026-09-11,47.96,1.858108944559099,0.3366847392032879,-0.2986620446955896,-0.4627310244777411,0.328137959564303,True,False,4.336947456213508,0.955292722712762,339.48,0.934,147.35818207609233
002335,科华数据,B,66.16,B,59.29,3,223.68,195.71,39.19752412,3.40835551,2.393079977649114,39.33767932136309,49.4455419769862,45.830561875002076,-24.62697212568411,73.0,20.4,68.8,96.1,100.0,2026-09-18,2026-09-18,29.65,2026-07-21,28.35,2026-09-11,28.19,1.964756547898439,1.4516591468088875,-0.5799810030687418,-0.5860838004599366,0.0122055947823895,False,False,5.179141539553023,0.7888006797740725,4.68,0.633,112.27134030872494
300206,理邦仪器,B,65.09,C,42.88,3,66.2,38.64,18.75137777,2.99247616,1.4273320553503281,13.333147546644062,66.7705892033764,27.5888250349664,-14.34880653612507,92.0,32.8,94.4,92.7,100.0,2026-09-18,2026-09-18,11.42,2026-06-29,11.72,2026-08-31,11.47,0.2882101872234379,0.1005724246882393,-0.2104596486179719,-0.1787763868524495,-0.0633665235310447,False,False,-0.4359197907585065,0.8573467144331229,0.55,0.398,99.97750540366918
300603,立昂技术,B,64.96,A,79.16,4,37.37,30.06,-23.26454375,3.00639822,2.4001457764502474,10.057767153175933,32.62348329870336,45.31703860933053,-20.061780337982714,41.2,24.9,20.0,96.2,90.5,2026-09-18,2026-09-18,8.04,2026-06-11,8.33,2026-09-11,7.81,0.6643432926518447,0.3582285549060953,0.0225939896756877,0.036037666402482,-0.0268873534535886,True,True,2.944942381562094,0.9945002411290552,0.72,0.845,129.49059206701912
002565,顺灏股份,B,64.64,A,81.37,5,93.49,93.49,162.95873676,5.03383892,7.060713695918454,14.983448897257423,29.119314332687264,84.63975129958953,-41.1350480087771,33.6,20.0,20.0,89.8,100.0,2026-09-18,2026-09-18,8.82,2026-06-26,11.61,2026-09-11,8.33,0.8445254767726915,0.3679302256946348,-0.1466615286201484,-0.2196121276721942,0.1459011981040915,True,False,5.882352941176474,1.8761281793483189,6.6,0.805,125.74591720562118
301120,新特电气,B,64.22,B,72.08,5,55.56,33.62,113.7412602,3.53852364,2.8209551887330466,20.269875934467542,37.62172708406617,62.48265755565933,-26.541237607278244,53.5,20.0,20.0,97.6,100.0,2026-09-18,2026-09-18,14.89,2026-06-11,17.68,2026-09-02,14.58,0.8255060776849739,1.520047832797553,-0.1520492121133561,-0.1400276297541262,-0.0240431647184597,True,False,2.126200274348426,0.7188614589001596,0.95,0.673,114.98207150457192
300254,仟源医药,B,63.82,B,77.61,4,22.3,19.71,77.54935409,4.95872006,3.745614286703311,10.311553752261243,27.825289140426978,60.73899459316963,-15.919557728157729,28.8,29.1,44.0,99.1,73.6,2026-09-18,2026-09-18,8.67,2026-06-08,9.04,2026-09-03,8.58,0.9867555196502806,0.6821180658200128,-0.0515461468422238,-0.0012118070247195,-0.1006686796350085,False,True,1.0489510489510472,0.5304982925539597,0.74,0.823,126.90361231640182
002429,兆驰股份,B,63.58,B,65.88,5,368.95,368.73,35.7153504,2.21205816,1.0252478482068275,9.764009875073846,29.556250804286126,65.36858380722134,-16.530195029750917,35.0,28.5,71.2,91.3,95.8,2026-09-18,2026-09-18,8.15,2026-06-29,9.88,2026-09-11,7.68,0.2421973283637033,0.2640850272997532,-0.0812913150633924,-0.117441008892812,0.072299387658839,True,False,6.119791666666676,0.8615867956222374,3.78,0.584,108.9189736474803
300842,帝科股份,B,63.58,A,82.04,6,93.79,83.46,-30.33463196,5.71064262,3.1043393448497163,80.92726100673984,23.59663157333434,74.74512298189782,-20.22465706009342,15.5,24.8,20.0,98.6,100.0,2026-09-18,2026-09-18,64.56,2026-06-12,75.48,2026-09-11,59.91,3.776675896803184,3.022807606167479,0.242383492561089,0.2021670698270079,0.0804328454681621,True,True,7.761642463695553,0.8717657349484158,2.59,0.743,121.3076631652224
688636,智明达电子,B,63.51,A,94.38,5,36.1,36.1,30.7112552,2.51666802,295.19706473834054,33.650053779205415,16.44839717148018,107.39995053452009,-38.306190723448495,4.4,20.0,74.5,20.0,89.3,2026-09-18,2026-09-18,20.76,2026-06-29,33.14,2026-09-11,19.67,0.5896349685883919,0.4138732595900301,-0.3316636248885096,-0.5296823065353949,0.3960373632937706,True,False,5.541433655312657,0.9035186114608038,106.57,0.991,262.7883935827051
688259,创耀通信科技,B,63.02,B,69.65,6,35.65,35.65,60.59425438,2.26466203,118.32927484333035,38.51084214168517,56.28550177349979,43.245019969542035,-17.11425088404146,83.6,27.9,54.6,20.0,88.9,2026-09-18,2026-09-18,31.92,2026-06-29,33.61,2026-09-11,29.82,0.2868194590117419,0.2192059908106769,0.0505614876298281,-0.030189871221843,0.1615027177033423,True,True,7.042253521126765,0.7557792409201897,42.19,0.566,107.3434392599592
301306,西测测试,B,63.01,A,82.26,4,84.43,58.28,-66.41366763,9.27031423,3.579489379961381,120.2616271791531,19.203665170988664,95.10546049888983,-16.823011340944316,8.0,28.2,20.0,99.7,100.0,2026-09-18,2026-09-18,100.03,2026-06-11,121.0,2026-09-11,95.0,5.793200217775706,4.135551799194246,0.3105549375246852,-0.3692809611425185,1.3596717973344077,True,False,5.294736842105265,0.7447588463402811,2.09,0.889,135.8150337022285
300918,南山智尚,B,62.9,B,71.77,5,54.66,54.66,43.76462746,1.40277674,1.1204335641843228,15.363222543863346,25.138704679183498,89.6889813007433,-29.702248540857525,19.0,20.0,65.8,91.7,100.0,2026-09-18,2026-09-18,10.8,2026-06-29,10.33,2026-09-11,10.06,0.7298036931703837,0.1469577181530568,0.0025106857826084,0.007951609809611,-0.0108818480540051,True,True,7.355864811133203,0.8386748365918528,0.61,0.668,114.86728086302236
002568,百润股份,B,62.62,B,29.03,5,186.66,136.57,25.66722193,3.73890423,0.9782202529891376,19.036686003261938,69.72497120169294,46.20112570679705,-5.865968494046658,94.7,77.1,92.2,84.2,100.0,2026-09-18,2026-09-18,17.92,2026-08-31,17.35,2026-09-11,17.08,0.0286309117320904,0.3643835144270245,-0.1904533614626196,-0.2117217594410386,0.0425367959568381,True,False,4.9180327868852665,0.8096147997268383,1.34,0.058,61.07939181000923
688517,金冠电气,B,62.13,B,67.74,5,21.75,21.75,38.28638185,2.91150678,192.00247905795095,17.96408121787211,49.422410192267904,45.15769697092372,-11.378712849719774,72.6,45.5,69.4,20.0,72.7,2026-09-18,2026-09-18,15.92,2026-06-29,15.8,2026-09-11,14.95,0.9343884198329472,0.218961730067107,-0.1187469159308101,-0.0899622009831195,-0.0575694298953811,True,True,6.4882943143812755,0.9337168777496258,41.76,0.611,110.50272111889927
603806,福斯特,B,61.33,C,43.5,3,374.88,374.88,33.58679172,2.3022112,0.8502438540864724,16.560576515875223,58.85886014475486,31.352685537441488,-13.227658552679634,88.1,37.6,72.6,79.7,95.5,2026-09-18,2026-09-18,14.37,2026-06-12,14.71,2026-09-02,14.29,0.4514254480088144,0.3660067194789447,-0.2244751674852718,-0.175129654943371,-0.0986910250838016,False,False,0.5598320503848851,0.8147864236728247,3.19,0.407,100.354356921085
000034,神州数码,B,61.03,B,36.46,5,238.73,199.38,40.28437101,2.08893588,2.2417180001992136,26.989885421632348,72.69741992335899,29.347337972739123,-13.004447283867238,96.0,38.5,68.1,95.6,100.0,2026-09-18,2026-09-18,23.48,2026-08-25,22.6,2026-09-11,22.36,0.1621965412169892,0.224014264830531,-0.4024082859168416,-0.4619605049125609,0.1191044379914386,True,False,5.008944543828269,0.7649291323877766,4.47,0.164,76.99028362496762
603861,白云电器,B,61.03,B,58.36,3,60.59,59.25,28.89575053,1.51388965,1.2320027603884336,14.821373126973159,28.364773810606682,58.01817204505306,-24.365982126182917,29.6,20.6,90.6,92.1,100.0,2026-09-18,2026-09-18,11.21,2026-07-03,12.18,2026-09-02,11.43,0.8009202557270108,0.5339620869107781,-0.2771659318778638,-0.2493499840822174,-0.0556318955912928,False,False,-1.924759405074356,0.8524253947295091,0.73,0.619,110.9578019191017
